order_id,customer_id,customer_segment,order_date,due_date,product_type,quantity,estimated_production_time,resource_available,machine_id,status,priority_score
O11532,C1261,C,2025-05-26,2025-06-09,Thingamajig,74,20.54,4,M2,queued,-1.65
O11533,C1362,B,2025-06-02,2025-06-10,Doohickey,57,9.61,8,M4,in progress,3.84
O11534,C1140,A,2025-05-11,2025-05-24,Thingamajig,55,9.45,9,M2,queued,3.86
O11535,C1213,B,2025-05-20,2025-05-26,Doohickey,47,12.6,5,M3,queued,4.34
O11536,C1428,C,2025-05-26,2025-06-03,Doohickey,12,2.98,9,M4,queued,2.5
O11537,C1248,A,2025-06-19,2025-06-25,Doohickey,62,18.15,7,M4,queued,5.78
O11538,C1242,C,2025-05-09,2025-05-17,Gadget,80,27.88,7,M5,queued,0.01
O11539,C1125,C,2025-06-22,2025-07-06,Widget,88,31.04,5,M2,queued,-2.7
O11540,C1234,B,2025-05-31,2025-06-04,Doohickey,83,26.55,11,M3,queued,3.74
O11541,C1283,B,2025-07-03,2025-07-10,Doohickey,8,1.52,6,M3,queued,5.05
O11542,C1075,A,2025-07-01,2025-07-12,Widget,95,36.63,6,M5,in progress,1.94
O11543,C1197,A,2025-06-06,2025-06-16,Thingamajig,21,3.22,7,M1,in progress,5.68
O11544,C1098,C,2025-06-29,2025-07-02,Gadget,81,21.26,7,M2,in progress,2.67
O11545,C1472,A,2025-06-19,2025-06-24,Widget,87,29.33,10,M1,queued,5.07
O11546,C1307,A,2025-06-30,2025-07-06,Doohickey,80,31.91,4,M3,delayed,4.41
O11547,C1261,C,2025-05-08,2025-05-14,Widget,70,27.23,10,M4,delayed,0.88
O11548,C1383,B,2025-05-11,2025-05-19,Doohickey,72,20.4,10,M5,queued,2.76
O11549,C1451,A,2025-05-15,2025-05-20,Thingamajig,25,4.36,11,M3,in progress,7.56
O11550,C1070,B,2025-06-04,2025-06-09,Widget,82,32.34,6,M2,queued,2.77
O11551,C1443,B,2025-06-10,2025-06-16,Gadget,89,14.63,11,M5,delayed,4.14
O11552,C1036,C,2025-07-03,2025-07-08,Widget,12,3.61,11,M1,queued,3.64
O11553,C1142,A,2025-05-29,2025-06-08,Doohickey,15,3.27,5,M4,in progress,5.67
O11554,C1396,B,2025-05-26,2025-06-04,Doohickey,59,19.1,6,M5,queued,2.49
O11555,C1405,C,2025-07-04,2025-07-07,Gadget,26,4.49,4,M5,queued,4.35
O11556,C1438,A,2025-06-23,2025-06-27,Doohickey,26,7.87,9,M3,in progress,7.61
O11557,C1213,C,2025-06-01,2025-06-03,Doohickey,47,17.06,7,M4,queued,3.49
O11558,C1175,A,2025-06-03,2025-06-15,Doohickey,32,6.16,7,M4,queued,4.58
O11559,C1479,B,2025-05-27,2025-05-29,Widget,10,3.74,4,M4,in progress,6.83
O11560,C1404,C,2025-06-21,2025-07-04,Widget,16,3.36,11,M4,queued,0.46
O11561,C1260,A,2025-06-18,2025-07-01,Gadget,71,19.24,10,M4,in progress,2.88
O11562,C1137,C,2025-05-09,2025-05-23,Gadget,17,4.73,5,M3,queued,-0.07
O11563,C1421,C,2025-05-13,2025-05-25,Thingamajig,23,5.42,11,M4,in progress,0.66
O11564,C1002,A,2025-06-06,2025-06-19,Doohickey,26,8.49,7,M3,in progress,3.95
O11565,C1145,C,2025-07-04,2025-07-10,Gadget,85,17.52,8,M3,queued,1.85
O11566,C1372,A,2025-05-13,2025-05-15,Doohickey,86,17.97,10,M4,in progress,7.4
O11567,C1153,C,2025-05-26,2025-06-07,Gadget,7,1.07,7,M1,queued,1.09
O11568,C1429,B,2025-05-11,2025-05-19,Thingamajig,14,3.89,8,M2,queued,4.41
O11569,C1301,C,2025-06-29,2025-07-02,Gadget,79,28.53,11,M4,delayed,1.95
O11570,C1297,B,2025-06-24,2025-07-06,Widget,7,2.29,4,M2,in progress,2.97
O11571,C1338,B,2025-06-24,2025-07-06,Doohickey,9,1.66,4,M3,queued,3.03
O11572,C1251,B,2025-07-02,2025-07-16,Widget,48,10.13,10,M1,queued,1.39
O11573,C1444,B,2025-06-09,2025-06-18,Gadget,72,21.3,7,M3,in progress,2.27
O11574,C1077,C,2025-06-25,2025-06-28,Gadget,59,14.34,6,M1,queued,3.37
O11575,C1229,B,2025-06-03,2025-06-06,Thingamajig,87,15.91,8,M3,delayed,5.21
O11576,C1276,B,2025-06-27,2025-07-09,Thingamajig,93,23.12,5,M5,in progress,0.89
O11577,C1248,A,2025-06-29,2025-07-11,Thingamajig,82,27.02,7,M5,queued,2.5
O11578,C1177,B,2025-05-06,2025-05-15,Gadget,95,37.21,5,M5,queued,0.68
O11579,C1171,B,2025-05-24,2025-05-28,Thingamajig,94,27.03,7,M1,queued,3.7
O11580,C1283,B,2025-05-09,2025-05-22,Gadget,39,12.58,6,M3,delayed,1.54
O11581,C1391,B,2025-05-08,2025-05-16,Gadget,99,38.77,6,M2,queued,0.92
O11582,C1279,C,2025-06-01,2025-06-11,Doohickey,18,6.7,10,M1,in progress,1.33
O11583,C1194,B,2025-07-01,2025-07-04,Widget,59,16.61,10,M1,queued,5.14
O11584,C1234,A,2025-06-28,2025-07-05,Doohickey,17,3.68,6,M1,queued,6.83
O11585,C1478,B,2025-05-30,2025-06-04,Widget,14,2.91,9,M3,in progress,5.71
O11586,C1165,B,2025-05-26,2025-06-03,Widget,31,5.03,6,M1,queued,4.3
O11587,C1446,B,2025-06-08,2025-06-17,Gadget,24,4.43,4,M5,queued,3.96
O11588,C1097,C,2025-05-11,2025-05-19,Thingamajig,99,22.66,4,M2,queued,0.53
O11589,C1358,B,2025-06-25,2025-07-08,Thingamajig,60,23.23,9,M3,delayed,0.48
O11590,C1123,C,2025-05-19,2025-06-01,Thingamajig,45,8.91,11,M2,queued,-0.09
O11591,C1293,B,2025-05-06,2025-05-13,Doohickey,98,33.41,8,M3,in progress,1.86
O11592,C1197,A,2025-05-22,2025-05-30,Thingamajig,3,0.76,11,M3,delayed,6.72
O11593,C1120,B,2025-06-17,2025-06-28,Gadget,37,10.38,5,M3,in progress,2.56
O11594,C1439,C,2025-05-23,2025-06-05,Thingamajig,43,17.02,11,M3,in progress,-0.9
O11595,C1398,B,2025-06-19,2025-06-24,Thingamajig,40,10.05,7,M2,queued,5.0
O11596,C1211,C,2025-05-19,2025-05-29,Thingamajig,90,29.61,11,M5,in progress,-0.96
O11597,C1023,B,2025-06-10,2025-06-23,Doohickey,55,13.49,7,M2,queued,1.45
O11598,C1163,B,2025-06-19,2025-06-27,Gadget,87,27.77,9,M5,in progress,2.02
O11599,C1382,B,2025-05-30,2025-06-06,Thingamajig,39,10.65,4,M3,in progress,4.14
O11600,C1243,B,2025-06-12,2025-06-26,Widget,15,5.02,10,M1,queued,1.9
O11601,C1362,A,2025-07-04,2025-07-07,Doohickey,4,1.44,7,M3,queued,8.66
O11602,C1468,B,2025-06-21,2025-06-28,Thingamajig,93,33.57,4,M3,in progress,1.84
O11603,C1416,A,2025-07-04,2025-07-07,Thingamajig,86,19.56,8,M3,queued,6.84
O11604,C1196,C,2025-06-24,2025-06-28,Doohickey,25,4.59,5,M4,in progress,3.94
O11605,C1198,B,2025-07-01,2025-07-12,Widget,13,2.34,8,M4,queued,3.37
O11606,C1340,C,2025-05-07,2025-05-21,Widget,82,16.38,9,M5,in progress,-1.24
O11607,C1406,B,2025-06-07,2025-06-09,Doohickey,33,10.07,11,M1,in progress,6.19
O11608,C1421,B,2025-06-01,2025-06-10,Thingamajig,16,5.91,11,M4,in progress,3.81
O11609,C1334,B,2025-05-22,2025-06-02,Doohickey,42,9.34,6,M5,delayed,2.67
O11610,C1078,B,2025-05-23,2025-05-25,Doohickey,66,14.37,6,M2,queued,5.76
O11611,C1254,A,2025-06-27,2025-07-01,Doohickey,55,13.9,6,M4,in progress,7.01
O11612,C1494,B,2025-06-10,2025-06-21,Doohickey,99,15.03,8,M2,queued,2.1
O11613,C1019,B,2025-05-18,2025-06-01,Widget,42,10.15,7,M2,delayed,1.38
O11614,C1065,B,2025-05-20,2025-05-29,Doohickey,34,12.46,5,M2,queued,3.15
O11615,C1258,C,2025-05-17,2025-05-26,Thingamajig,30,11.66,6,M4,queued,1.23
O11616,C1495,C,2025-06-10,2025-06-14,Thingamajig,13,3.39,9,M2,queued,4.06
O11617,C1303,C,2025-06-07,2025-06-13,Gadget,13,2.17,9,M5,queued,3.38
O11618,C1170,C,2025-05-27,2025-06-03,Gadget,18,4.31,6,M5,queued,2.77
O11619,C1446,B,2025-06-05,2025-06-14,Doohickey,32,8.85,11,M5,queued,3.52
O11620,C1052,C,2025-07-04,2025-07-13,Gadget,96,16.6,6,M4,queued,0.74
O11621,C1448,B,2025-05-17,2025-05-31,Doohickey,99,23.75,5,M4,in progress,0.02
O11622,C1433,C,2025-05-22,2025-05-24,Widget,39,7.63,6,M3,in progress,4.44
O11623,C1226,C,2025-05-12,2025-05-14,Widget,46,7.6,5,M1,queued,4.44
O11624,C1052,A,2025-05-09,2025-05-19,Widget,29,11.55,9,M3,queued,4.84
O11625,C1270,B,2025-06-07,2025-06-21,Widget,62,15.64,6,M2,in progress,0.84
O11626,C1467,B,2025-06-22,2025-06-27,Thingamajig,93,18.04,8,M4,in progress,4.2
O11627,C1234,C,2025-06-28,2025-07-10,Widget,62,21.18,10,M4,queued,-0.92
O11628,C1008,B,2025-06-17,2025-06-29,Widget,57,20.12,8,M2,in progress,1.19
O11629,C1370,B,2025-05-26,2025-05-30,Thingamajig,16,5.66,9,M4,in progress,5.83
O11630,C1074,C,2025-06-20,2025-07-03,Doohickey,56,18.58,5,M4,queued,-1.06
O11631,C1210,B,2025-06-18,2025-06-23,Gadget,10,3.63,8,M5,queued,5.64
O11632,C1446,B,2025-06-24,2025-07-08,Doohickey,30,6.19,5,M1,queued,1.78
O11633,C1336,A,2025-06-26,2025-07-02,Doohickey,25,7.31,8,M3,queued,6.87
O11634,C1497,C,2025-06-26,2025-07-10,Gadget,84,31.82,8,M2,queued,-2.78
O11635,C1080,C,2025-06-08,2025-06-10,Widget,5,1.25,5,M5,in progress,5.08
O11636,C1039,C,2025-06-23,2025-06-30,Widget,65,18.98,7,M2,delayed,1.3
O11637,C1241,C,2025-05-21,2025-06-04,Widget,94,14.15,8,M3,in progress,-1.02
O11638,C1401,B,2025-05-09,2025-05-18,Widget,49,11.44,6,M1,queued,3.26
O11639,C1497,A,2025-06-22,2025-07-04,Gadget,3,0.99,10,M4,in progress,5.1
O11640,C1136,A,2025-06-14,2025-06-20,Widget,45,13.15,9,M3,queued,6.28
O11641,C1174,A,2025-06-28,2025-07-09,Widget,14,4.6,7,M3,queued,5.14
O11642,C1320,B,2025-05-14,2025-05-18,Widget,30,4.88,5,M2,queued,5.91
O11643,C1355,A,2025-05-19,2025-05-31,Gadget,68,17.84,7,M4,in progress,3.42
O11644,C1204,B,2025-06-20,2025-07-04,Thingamajig,18,4.1,4,M4,queued,1.99
O11645,C1333,B,2025-06-29,2025-07-09,Gadget,62,11.23,4,M4,queued,2.88
O11646,C1042,B,2025-05-12,2025-05-17,Widget,37,8.54,8,M5,queued,5.15
O11647,C1437,C,2025-05-16,2025-05-19,Gadget,25,6.54,8,M3,queued,4.15
O11648,C1169,B,2025-06-02,2025-06-15,Doohickey,48,8.8,6,M3,queued,1.92
O11649,C1437,A,2025-05-14,2025-05-16,Doohickey,65,17.14,10,M5,queued,7.49
O11650,C1346,C,2025-06-30,2025-07-07,Thingamajig,53,17.33,9,M1,queued,1.47
O11651,C1440,C,2025-05-08,2025-05-20,Widget,79,24.12,7,M5,in progress,-1.21
O11652,C1274,A,2025-06-24,2025-07-01,Thingamajig,73,25.7,4,M1,queued,4.63
O11653,C1195,A,2025-05-22,2025-05-29,Doohickey,15,4.61,8,M2,queued,6.74
O11654,C1489,C,2025-06-16,2025-06-29,Thingamajig,49,7.82,11,M2,queued,0.02
O11655,C1163,A,2025-05-23,2025-06-01,Doohickey,88,25.9,11,M3,in progress,3.81
O11656,C1321,A,2025-06-22,2025-06-27,Doohickey,68,14.71,9,M5,queued,6.53
O11657,C1368,B,2025-05-07,2025-05-10,Gadget,12,3.39,7,M5,queued,6.46
O11658,C1455,B,2025-05-27,2025-06-04,Widget,59,21.0,8,M5,delayed,2.7
O11659,C1389,A,2025-06-28,2025-07-05,Doohickey,37,6.3,8,M5,delayed,6.57
O11660,C1250,C,2025-05-26,2025-05-30,Widget,61,13.61,4,M4,queued,3.04
O11661,C1447,B,2025-06-28,2025-07-09,Thingamajig,43,9.3,4,M4,in progress,2.67
O11662,C1278,B,2025-06-17,2025-06-29,Thingamajig,70,22.6,8,M2,queued,0.94
O11663,C1019,B,2025-05-16,2025-05-19,Doohickey,39,8.0,5,M4,in progress,6.0
O11664,C1317,B,2025-06-30,2025-07-07,Widget,56,16.59,8,M1,delayed,3.54
O11665,C1036,C,2025-05-25,2025-05-28,Doohickey,63,23.26,9,M5,queued,2.47
O11666,C1121,C,2025-06-16,2025-06-30,Doohickey,46,12.27,8,M4,queued,-0.83
O11667,C1324,B,2025-05-19,2025-05-31,Gadget,88,33.23,6,M2,in progress,-0.12
O11668,C1351,B,2025-05-11,2025-05-24,Thingamajig,11,4.04,10,M4,delayed,2.4
O11669,C1472,B,2025-06-20,2025-07-04,Widget,62,20.81,6,M1,queued,0.32
O11670,C1148,B,2025-05-24,2025-06-07,Thingamajig,77,13.0,6,M3,queued,1.1
O11671,C1117,C,2025-05-15,2025-05-26,Gadget,98,29.93,5,M5,queued,-1.39
O11672,C1383,B,2025-05-14,2025-05-25,Thingamajig,25,5.36,5,M4,in progress,3.06
O11673,C1047,C,2025-06-08,2025-06-19,Gadget,71,26.61,11,M3,queued,-1.06
O11674,C1223,B,2025-06-07,2025-06-19,Thingamajig,52,12.81,8,M1,queued,1.92
O11675,C1051,B,2025-05-27,2025-06-04,Widget,4,1.42,6,M2,delayed,4.66
O11676,C1390,B,2025-05-21,2025-05-27,Gadget,59,21.17,5,M1,queued,3.48
O11677,C1325,C,2025-05-15,2025-05-26,Thingamajig,72,19.93,4,M5,queued,-0.39
O11678,C1361,B,2025-05-11,2025-05-15,Gadget,20,6.68,8,M2,queued,5.73
O11679,C1447,C,2025-05-25,2025-06-08,Widget,93,33.9,9,M1,queued,-2.99
O11680,C1052,B,2025-07-04,2025-07-15,Thingamajig,63,14.82,10,M5,queued,2.12
O11681,C1228,A,2025-05-11,2025-05-16,Doohickey,54,14.36,7,M4,in progress,6.56
O11682,C1086,A,2025-05-22,2025-05-31,Widget,74,16.26,8,M1,queued,4.77
O11683,C1356,C,2025-06-10,2025-06-15,Widget,98,30.73,7,M2,queued,0.93
O11684,C1154,B,2025-05-07,2025-05-14,Widget,57,18.48,6,M2,in progress,3.35
O11685,C1463,C,2025-06-01,2025-06-13,Widget,90,18.52,10,M1,delayed,-0.65
O11686,C1015,C,2025-06-30,2025-07-08,Doohickey,41,16.14,7,M4,in progress,1.19
O11687,C1024,B,2025-05-14,2025-05-17,Thingamajig,3,0.5,6,M3,in progress,6.75
O11688,C1167,A,2025-07-01,2025-07-13,Widget,6,1.92,4,M2,queued,5.01
O11689,C1408,B,2025-06-02,2025-06-14,Thingamajig,5,1.56,7,M2,queued,3.04
O11690,C1029,C,2025-07-02,2025-07-06,Gadget,5,1.42,10,M3,delayed,4.26
O11691,C1151,B,2025-06-14,2025-06-27,Widget,54,21.36,11,M5,delayed,0.66
O11692,C1184,B,2025-06-07,2025-06-17,Widget,47,15.88,8,M1,in progress,2.41
O11693,C1192,A,2025-06-10,2025-06-15,Thingamajig,87,13.92,6,M4,in progress,6.61
O11694,C1221,B,2025-06-21,2025-06-25,Doohickey,49,8.54,8,M1,queued,5.55
O11695,C1075,B,2025-06-25,2025-07-08,Gadget,9,2.68,10,M3,delayed,2.53
O11696,C1126,A,2025-06-10,2025-06-21,Doohickey,99,16.21,5,M5,delayed,3.98
O11697,C1272,B,2025-06-10,2025-06-13,Thingamajig,20,5.32,6,M1,queued,6.27
O11698,C1211,B,2025-06-02,2025-06-09,Widget,61,23.31,7,M2,in progress,2.87
O11699,C1290,B,2025-06-28,2025-07-09,Thingamajig,35,7.66,6,M3,queued,2.83
O11700,C1350,C,2025-07-03,2025-07-08,Thingamajig,50,14.07,8,M4,queued,2.59
O11701,C1406,C,2025-06-18,2025-06-20,Thingamajig,82,19.23,4,M4,delayed,3.28
O11702,C1093,B,2025-06-15,2025-06-17,Thingamajig,62,24.51,6,M2,queued,4.75
O11703,C1088,C,2025-05-19,2025-05-25,Widget,17,4.06,7,M1,queued,3.19
O11704,C1090,B,2025-06-27,2025-07-11,Gadget,88,29.69,5,M2,queued,-0.57
O11705,C1041,A,2025-06-06,2025-06-17,Widget,3,0.99,11,M5,queued,5.5
O11706,C1313,B,2025-06-16,2025-06-29,Thingamajig,32,5.26,9,M4,in progress,2.27
O11707,C1446,B,2025-06-14,2025-06-20,Thingamajig,99,17.95,4,M4,queued,3.8
O11708,C1196,B,2025-05-15,2025-05-27,Widget,13,2.28,11,M1,queued,2.97
O11709,C1318,C,2025-06-21,2025-06-27,Doohickey,89,16.46,5,M4,in progress,1.95
O11710,C1350,C,2025-06-20,2025-07-04,Doohickey,73,19.14,6,M2,delayed,-1.51
O11711,C1124,A,2025-05-29,2025-06-06,Doohickey,68,18.6,8,M2,queued,4.94
O11712,C1255,B,2025-06-15,2025-06-18,Thingamajig,14,4.45,10,M2,queued,6.36
O11713,C1468,B,2025-05-08,2025-05-15,Widget,98,26.98,8,M3,in progress,2.5
O11714,C1299,A,2025-06-06,2025-06-18,Widget,11,2.03,11,M4,in progress,5.0
O11715,C1074,B,2025-07-01,2025-07-11,Doohickey,56,20.68,7,M4,queued,1.93
O11716,C1119,C,2025-06-10,2025-06-19,Doohickey,67,17.52,8,M2,in progress,0.65
O11717,C1237,B,2025-06-02,2025-06-10,Widget,92,18.23,4,M5,in progress,2.98
O11718,C1327,B,2025-06-11,2025-06-17,Thingamajig,29,6.19,8,M5,in progress,4.98
O11719,C1131,C,2025-06-15,2025-06-22,Doohickey,9,3.2,7,M3,queued,2.88
O11720,C1236,C,2025-06-02,2025-06-11,Gadget,67,10.87,9,M5,queued,1.31
O11721,C1131,B,2025-06-01,2025-06-12,Gadget,25,7.54,6,M2,in progress,2.85
O11722,C1342,C,2025-05-23,2025-05-26,Widget,98,23.09,10,M5,in progress,2.49
O11723,C1005,B,2025-05-29,2025-06-08,Thingamajig,76,13.14,11,M4,queued,2.69
O11724,C1461,B,2025-05-21,2025-06-01,Gadget,42,14.21,6,M3,queued,2.18
O11725,C1412,C,2025-05-22,2025-05-29,Doohickey,9,1.77,8,M2,queued,3.02
O11726,C1239,A,2025-06-18,2025-06-23,Thingamajig,79,15.59,5,M1,queued,6.44
O11727,C1462,A,2025-06-30,2025-07-06,Widget,40,6.57,6,M2,in progress,6.94
O11728,C1148,B,2025-05-15,2025-05-23,Doohickey,25,6.23,9,M4,delayed,4.18
O11729,C1347,A,2025-05-08,2025-05-22,Thingamajig,5,0.77,8,M1,queued,4.32
O11730,C1280,B,2025-06-21,2025-07-04,Widget,11,1.95,10,M4,queued,2.6
O11731,C1081,C,2025-05-18,2025-05-24,Thingamajig,59,13.67,7,M5,queued,2.23
O11732,C1038,A,2025-05-06,2025-05-16,Gadget,98,21.66,9,M2,queued,3.83
O11733,C1227,A,2025-05-21,2025-06-02,Gadget,88,19.23,8,M5,queued,3.28
O11734,C1484,C,2025-06-22,2025-07-03,Widget,79,20.55,9,M3,queued,-0.46
O11735,C1177,C,2025-06-12,2025-06-14,Gadget,38,11.64,6,M5,queued,4.04
O11736,C1301,B,2025-06-20,2025-07-03,Widget,72,23.68,10,M4,in progress,0.43
O11737,C1154,C,2025-06-11,2025-06-25,Gadget,5,1.59,7,M4,in progress,0.24
O11738,C1328,C,2025-06-07,2025-06-15,Thingamajig,48,15.47,8,M4,in progress,1.25
O11739,C1493,C,2025-06-26,2025-07-06,Thingamajig,90,16.34,4,M5,queued,0.37
O11740,C1218,B,2025-06-08,2025-06-11,Widget,18,5.74,11,M1,delayed,6.23
O11741,C1354,B,2025-06-11,2025-06-17,Doohickey,70,21.35,7,M1,queued,3.46
O11742,C1129,B,2025-06-14,2025-06-22,Thingamajig,37,11.36,4,M3,in progress,3.66
O11743,C1234,B,2025-06-25,2025-06-30,Thingamajig,60,14.15,9,M4,in progress,4.58
O11744,C1433,A,2025-06-30,2025-07-14,Widget,48,16.95,5,M3,queued,2.7
O11745,C1155,B,2025-05-07,2025-05-21,Widget,77,17.75,7,M3,queued,0.62
O11746,C1102,C,2025-06-29,2025-07-05,Doohickey,28,9.67,9,M4,queued,2.63
O11747,C1197,B,2025-06-11,2025-06-22,Widget,69,21.74,4,M5,queued,1.43
O11748,C1437,B,2025-06-27,2025-06-30,Doohickey,77,12.63,6,M2,queued,5.54
O11749,C1248,C,2025-06-10,2025-06-16,Widget,81,22.22,6,M4,in progress,1.38
O11750,C1055,B,2025-06-16,2025-06-25,Thingamajig,40,8.86,5,M2,queued,3.51
O11751,C1122,B,2025-06-02,2025-06-04,Widget,45,6.97,11,M2,queued,6.5
O11752,C1196,B,2025-07-01,2025-07-13,Gadget,96,37.39,7,M5,in progress,-0.54
O11753,C1293,A,2025-05-21,2025-05-26,Thingamajig,62,24.09,7,M4,queued,5.59
O11754,C1184,B,2025-05-22,2025-06-01,Gadget,93,17.82,7,M4,queued,2.22
O11755,C1295,B,2025-06-18,2025-06-26,Gadget,58,11.25,11,M4,queued,3.68
O11756,C1152,B,2025-05-07,2025-05-14,Widget,67,20.46,9,M2,queued,3.15
O11757,C1359,A,2025-06-17,2025-07-01,Widget,56,21.21,10,M5,queued,2.28
O11758,C1152,A,2025-05-20,2025-05-22,Gadget,40,6.15,10,M1,queued,8.58
O11759,C1012,A,2025-06-17,2025-06-28,Thingamajig,98,33.29,5,M4,in progress,2.27
O11760,C1425,C,2025-06-17,2025-06-30,Widget,40,8.22,7,M1,queued,-0.02
O11761,C1338,B,2025-06-24,2025-07-03,Thingamajig,91,16.99,9,M2,delayed,2.7
O11762,C1203,B,2025-06-24,2025-06-26,Widget,77,16.43,6,M2,queued,5.56
O11763,C1141,A,2025-05-24,2025-06-03,Gadget,33,7.84,4,M3,in progress,5.22
O11764,C1005,B,2025-05-20,2025-05-22,Gadget,6,2.03,9,M5,delayed,7.0
O11765,C1290,B,2025-05-29,2025-06-02,Widget,88,33.26,11,M3,in progress,3.07
O11766,C1443,C,2025-05-09,2025-05-15,Gadget,19,4.78,10,M1,queued,3.12
O11767,C1352,B,2025-06-26,2025-07-07,Widget,80,12.05,10,M2,in progress,2.4
O11768,C1399,A,2025-05-14,2025-05-17,Doohickey,40,8.95,6,M4,queued,7.91
O11769,C1382,C,2025-05-15,2025-05-26,Widget,92,15.08,6,M4,queued,0.09
O11770,C1499,B,2025-05-30,2025-06-07,Thingamajig,97,20.67,11,M5,in progress,2.73
O11771,C1026,C,2025-06-26,2025-06-30,Gadget,59,12.67,4,M1,queued,3.13
O11772,C1467,B,2025-06-01,2025-06-03,Widget,59,22.06,6,M3,queued,4.99
O11773,C1311,B,2025-05-20,2025-05-26,Widget,48,18.57,5,M1,delayed,3.74
O11774,C1382,B,2025-05-18,2025-05-21,Widget,41,15.45,4,M1,in progress,5.26
O11775,C1255,B,2025-06-23,2025-07-01,Thingamajig,13,2.68,6,M5,in progress,4.53
O11776,C1427,B,2025-05-11,2025-05-16,Gadget,45,11.84,8,M3,queued,4.82
O11777,C1463,A,2025-06-16,2025-06-21,Widget,89,17.58,9,M4,queued,6.24
O11778,C1463,A,2025-05-31,2025-06-14,Gadget,53,11.95,6,M4,queued,3.2
O11779,C1147,B,2025-06-15,2025-06-24,Thingamajig,42,7.05,5,M2,delayed,3.7
O11780,C1398,B,2025-05-17,2025-05-24,Doohickey,63,14.74,7,M3,queued,3.73
O11781,C1410,C,2025-06-25,2025-07-03,Thingamajig,27,4.76,6,M2,in progress,2.32
O11782,C1118,B,2025-06-08,2025-06-19,Doohickey,38,10.58,10,M5,queued,2.54
O11783,C1311,A,2025-06-16,2025-06-22,Widget,60,11.12,10,M1,queued,6.49
O11784,C1411,B,2025-05-07,2025-05-14,Gadget,7,1.84,10,M4,in progress,5.02
O11785,C1181,A,2025-05-31,2025-06-14,Doohickey,5,1.0,7,M1,queued,4.3
O11786,C1113,B,2025-06-22,2025-06-28,Gadget,45,12.88,10,M1,delayed,4.31
O11787,C1326,C,2025-05-11,2025-05-16,Widget,58,22.09,8,M4,in progress,1.79
O11788,C1098,B,2025-07-02,2025-07-08,Gadget,31,5.93,6,M4,in progress,5.01
O11789,C1318,C,2025-05-09,2025-05-19,Doohickey,23,5.55,11,M3,queued,1.44
O11790,C1129,B,2025-05-29,2025-06-01,Widget,42,13.41,10,M4,queued,5.46
O11791,C1348,A,2025-06-14,2025-06-27,Widget,10,3.07,4,M2,queued,4.49
O11792,C1387,B,2025-06-02,2025-06-10,Doohickey,32,5.62,11,M4,queued,4.24
O11793,C1370,B,2025-05-21,2025-06-01,Gadget,53,13.99,7,M1,queued,2.2
O11794,C1393,C,2025-05-06,2025-05-19,Thingamajig,30,8.77,8,M1,queued,-0.08
O11795,C1338,B,2025-06-23,2025-07-03,Gadget,39,9.99,4,M3,in progress,3.0
O11796,C1349,C,2025-05-23,2025-05-25,Doohickey,31,5.92,4,M1,queued,4.61
O11797,C1430,B,2025-05-20,2025-05-25,Gadget,82,12.44,4,M2,queued,4.76
O11798,C1071,B,2025-06-27,2025-07-09,Thingamajig,2,0.64,4,M3,in progress,3.14
O11799,C1322,B,2025-06-03,2025-06-14,Gadget,78,25.09,11,M4,queued,1.09
O11800,C1050,B,2025-07-02,2025-07-06,Widget,77,26.92,11,M4,in progress,3.71
O11801,C1463,C,2025-05-29,2025-06-02,Gadget,93,19.15,6,M4,queued,2.49
O11802,C1322,A,2025-05-26,2025-06-07,Widget,12,4.53,10,M1,queued,4.75
O11803,C1331,B,2025-06-20,2025-06-25,Thingamajig,39,12.0,9,M1,queued,4.8
O11804,C1021,B,2025-06-30,2025-07-08,Gadget,66,13.49,6,M5,queued,3.45
O11805,C1159,B,2025-05-12,2025-05-25,Widget,96,21.85,6,M2,queued,0.61
O11806,C1404,C,2025-06-01,2025-06-03,Thingamajig,13,2.27,8,M4,queued,4.97
O11807,C1226,A,2025-06-29,2025-07-10,Widget,46,17.72,8,M2,queued,3.83
O11808,C1018,C,2025-06-29,2025-07-05,Widget,27,9.95,10,M4,queued,2.6
O11809,C1297,B,2025-06-15,2025-06-25,Widget,17,5.2,9,M3,queued,3.48
O11810,C1187,C,2025-05-15,2025-05-20,Gadget,95,15.85,8,M2,queued,2.42
O11811,C1375,A,2025-06-07,2025-06-17,Widget,98,21.35,10,M2,in progress,3.86
O11812,C1068,B,2025-06-19,2025-07-03,Doohickey,60,18.5,10,M1,in progress,0.55
O11813,C1047,A,2025-05-09,2025-05-19,Thingamajig,64,13.71,11,M5,delayed,4.63
O11814,C1466,A,2025-05-21,2025-05-30,Thingamajig,88,30.61,5,M1,delayed,3.34
O11815,C1152,A,2025-05-09,2025-05-23,Gadget,35,7.87,11,M2,in progress,3.61
O11816,C1168,B,2025-06-23,2025-06-26,Gadget,70,13.06,9,M3,queued,5.49
O11817,C1383,B,2025-07-04,2025-07-17,Gadget,83,31.09,8,M1,in progress,-0.31
O11818,C1213,C,2025-05-19,2025-05-31,Doohickey,30,9.39,9,M5,queued,0.26
O11819,C1090,A,2025-06-30,2025-07-04,Thingamajig,71,26.07,6,M4,in progress,5.79
O11820,C1103,B,2025-06-16,2025-06-27,Thingamajig,74,13.09,6,M2,queued,2.29
O11821,C1068,B,2025-05-09,2025-05-23,Gadget,96,28.31,9,M1,queued,-0.43
